TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
4709,3033,Women's Performance Ski Boots,General,Backup,Adjustment,2025-08-30 00:00:00,8,281.91,2255.28,ADJ-4709,Physical Count,158,166,warehouse1,Transaction processed for Backup location,system,2025-08-30 00:00:00
4710,1522,SummitClimber Backpack,General,Backup,Sale,2025-07-04 00:00:00,-42,65.87,-2766.54,SO-33547,Customer Sale,34,-8,warehouse2,Transaction processed for Backup location,system,2025-07-04 00:00:00
4711,1521,Adventurer Pro Backpack,General,Main,Receipt,2026-01-17 00:00:00,72,252.22,18159.95,PO-7700,Purchase Order Receipt,575,647,warehouse2,Transaction processed for Main location,system,2026-01-17 00:00:00
4712,3103,Snowboard Bindings - Pro,General,Main,Receipt,2025-01-20 00:00:00,21,221.86,4658.97,PO-1982,Purchase Order Receipt,52,73,warehouse2,Transaction processed for Main location,system,2025-01-20 00:00:00
4713,2121,Bamboo Cutting Board Set,General,Main,Receipt,2025-04-09 00:00:00,150,74.33,11149.35,PO-4537,Purchase Order Receipt,217,367,system,Transaction processed for Main location,system,2025-04-09 00:00:00
4714,3104,Ski Tuning Bench - Portable,General,Main,Sale,2026-02-04 00:00:00,-50,272.16,-13608.0,SO-61865,Customer Sale,39,-11,warehouse2,Transaction processed for Main location,system,2026-02-04 00:00:00
4715,3012,Mountain Master All-Terrain Skis - 165cm,General,Backup,Adjustment,2025-05-26 00:00:00,16,165.61,2649.76,ADJ-4715,System Correction,62,78,warehouse1,Transaction processed for Backup location,system,2025-05-26 00:00:00
4716,3011,Alpine Pro Racing Skis - 170cm,General,Main,Adjustment,2025-07-14 00:00:00,5,221.46,1107.3,ADJ-4716,Physical Count,99,104,warehouse1,Transaction processed for Main location,system,2025-07-14 00:00:00
4717,3011,Alpine Pro Racing Skis - 170cm,General,Backup,Receipt,2025-05-08 00:00:00,124,215.65,26740.73,PO-5615,Purchase Order Receipt,30,154,warehouse2,Transaction processed for Backup location,system,2025-05-08 00:00:00
4718,1543,TrekStar Hiking Sandals,General,Regional,Receipt,2025-12-22 00:00:00,62,46.08,2857.22,PO-8604,Purchase Order Receipt,554,616,warehouse1,Transaction processed for Regional location,system,2025-12-22 00:00:00
4719,2061,Mixing Bowl,General,Main,Sale,2025-02-26 00:00:00,-26,166.19,-4320.94,SO-77237,Customer Sale,1713,1687,warehouse1,Transaction processed for Main location,system,2025-02-26 00:00:00
4720,2012,Espresso Machine,General,Backup,Sale,2025-01-12 00:00:00,-50,254.94,-12747.0,SO-12166,Customer Sale,567,517,warehouse1,Transaction processed for Backup location,system,2025-01-12 00:00:00
4721,3102,Winter Hiking Boots - Waterproof,General,Main,Sale,2025-08-27 00:00:00,-19,205.86,-3911.34,SO-40430,Customer Sale,38,19,warehouse2,Transaction processed for Main location,system,2025-08-27 00:00:00
4722,3051,Insulated Ski Jacket - Men's,General,Main,Receipt,2026-03-01 00:00:00,191,306.02,58449.3,PO-9599,Purchase Order Receipt,78,269,warehouse1,Transaction processed for Main location,system,2026-03-01 00:00:00
4723,3042,Aluminum All-Mountain Poles - 115cm,General,Backup,Transfer,2025-12-28 00:00:00,-9,35.12,-316.08,TRF-3031,Warehouse Transfer,45,36,system,Transaction processed for Backup location,system,2025-12-28 00:00:00
4724,1572,MountainDream Sleeping Bag,General,Main,Receipt,2025-08-23 00:00:00,110,292.53,32178.4,PO-4068,Purchase Order Receipt,250,360,warehouse1,Transaction processed for Main location,system,2025-08-23 00:00:00
4725,2071,Baking Pan,General,Regional,Receipt,2026-02-03 00:00:00,149,160.26,23879.04,PO-8390,Purchase Order Receipt,547,696,system,Transaction processed for Regional location,system,2026-02-03 00:00:00
4726,2022,Fork Set,General,Main,Adjustment,2026-02-04 00:00:00,-10,95.29,-952.9,ADJ-4726,Cycle Count,1586,1576,warehouse2,Transaction processed for Main location,system,2026-02-04 00:00:00
4727,2111,High-Speed Blender,General,Backup,Sale,2025-12-14 00:00:00,-22,55.39,-1218.58,SO-33161,Customer Sale,1044,1022,warehouse2,Transaction processed for Backup location,system,2025-12-14 00:00:00
4728,3081,All-Temp Ski Wax Kit,General,Main,Receipt,2025-07-11 00:00:00,63,57.72,3636.13,PO-3002,Purchase Order Receipt,123,186,system,Transaction processed for Main location,system,2025-07-11 00:00:00
4729,3101,Winter Boots - Insulated,General,Backup,Sale,2025-12-18 00:00:00,-39,222.23,-8666.97,SO-91070,Customer Sale,24,-15,warehouse1,Transaction processed for Backup location,system,2025-12-18 00:00:00
4730,3061,Professional Ski Helmet,General,Main,Receipt,2025-05-21 00:00:00,95,219.73,20874.1,PO-9356,Purchase Order Receipt,38,133,warehouse1,Transaction processed for Main location,system,2025-05-21 00:00:00
4731,1531,Summit Breeze Jacket,General,Main,Transfer,2025-05-28 00:00:00,-45,311.14,-14001.3,TRF-1888,Warehouse Transfer,964,919,warehouse2,Transaction processed for Main location,system,2025-05-28 00:00:00
4732,2091,Spatula,General,Backup,Receipt,2025-10-15 00:00:00,144,251.2,36172.83,PO-5163,Purchase Order Receipt,17,161,warehouse2,Transaction processed for Backup location,system,2025-10-15 00:00:00
4733,3082,Edge Tuning Tool Set,General,Main,Damage,2025-05-14 00:00:00,-8,130.95,-1047.6,DMG-4733,Shipping Damage,179,171,warehouse1,Transaction processed for Main location,system,2025-05-14 00:00:00
4734,3052,Thermal Base Layer Set - Women's,General,Backup,Sale,2025-06-10 00:00:00,-19,137.35,-2609.65,SO-85024,Customer Sale,49,30,warehouse1,Transaction processed for Backup location,system,2025-06-10 00:00:00
4735,1551,BaseCamp Folding Table,General,Main,Sale,2025-06-05 00:00:00,-13,99.2,-1289.6,SO-98868,Customer Sale,240,227,warehouse2,Transaction processed for Main location,system,2025-06-05 00:00:00
4736,2121,Bamboo Cutting Board Set,General,Main,Sale,2025-04-05 00:00:00,-48,75.19,-3609.12,SO-22290,Customer Sale,84,36,warehouse2,Transaction processed for Main location,system,2025-04-05 00:00:00
4737,3033,Women's Performance Ski Boots,General,Backup,Sale,2025-02-17 00:00:00,-18,281.91,-5074.38,SO-47106,Customer Sale,37,19,warehouse2,Transaction processed for Backup location,system,2025-02-17 00:00:00
4738,1551,BaseCamp Folding Table,General,Backup,Receipt,2025-10-07 00:00:00,135,100.29,13539.62,PO-6599,Purchase Order Receipt,164,299,system,Transaction processed for Backup location,system,2025-10-07 00:00:00
4739,3053,Waterproof Ski Pants,General,Main,Receipt,2026-02-03 00:00:00,86,133.52,11482.72,PO-8230,Purchase Order Receipt,125,211,warehouse1,Transaction processed for Main location,system,2026-02-03 00:00:00
4740,2021,Chef Knife,General,Main,Damage,2025-04-21 00:00:00,-5,259.67,-1298.35,DMG-4740,Warehouse Damage,586,581,system,Transaction processed for Main location,system,2025-04-21 00:00:00
4741,2081,Food Storage Set,General,Main,Adjustment,2025-10-02 00:00:00,11,105.95,1165.45,ADJ-4741,Cycle Count,184,195,warehouse1,Transaction processed for Main location,system,2025-10-02 00:00:00
4742,2101,Measuring Cup Set,General,Backup,Sale,2025-12-01 00:00:00,-40,35.74,-1429.6,SO-77220,Customer Sale,337,297,warehouse2,Transaction processed for Backup location,system,2025-12-01 00:00:00
4743,1533,RainGuard Hiking Jacket,General,Backup,Damage,2025-04-07 00:00:00,-10,24.58,-245.8,DMG-4743,Shipping Damage,297,287,system,Transaction processed for Backup location,system,2025-04-07 00:00:00
4744,2041,Serving Platter,General,Main,Receipt,2025-04-01 00:00:00,185,275.37,50942.87,PO-7976,Purchase Order Receipt,2319,2504,system,Transaction processed for Main location,system,2025-04-01 00:00:00
4745,2061,Mixing Bowl,General,Main,Sale,2025-09-11 00:00:00,-2,166.19,-332.38,SO-86971,Customer Sale,1658,1656,warehouse2,Transaction processed for Main location,system,2025-09-11 00:00:00
4746,1521,Adventurer Pro Backpack,General,Main,Transfer,2025-08-06 00:00:00,-20,265.0,-5300.0,TRF-3076,Warehouse Transfer,528,508,warehouse2,Transaction processed for Main location,system,2025-08-06 00:00:00
4747,2112,4-Slice Toaster,General,Main,Sale,2025-12-28 00:00:00,-17,290.16,-4932.72,SO-95084,Customer Sale,742,725,warehouse2,Transaction processed for Main location,system,2025-12-28 00:00:00
4748,2111,High-Speed Blender,General,Backup,Transfer,2025-09-01 00:00:00,-14,55.39,-775.46,TRF-9365,Warehouse Transfer,983,969,warehouse2,Transaction processed for Backup location,system,2025-09-01 00:00:00
4749,1511,Alpine Explorer Tent,General,Main,Receipt,2025-12-23 00:00:00,20,188.01,3760.2,PO-8753,Purchase Order Receipt,663,683,warehouse2,Transaction processed for Main location,system,2025-12-23 00:00:00
4750,1533,RainGuard Hiking Jacket,General,Regional,Receipt,2025-03-30 00:00:00,52,25.43,1322.42,PO-1061,Purchase Order Receipt,711,763,system,Transaction processed for Regional location,system,2025-03-30 00:00:00
4751,2112,4-Slice Toaster,General,Main,Sale,2025-04-30 00:00:00,-17,290.16,-4932.72,SO-94115,Customer Sale,834,817,warehouse2,Transaction processed for Main location,system,2025-04-30 00:00:00
4752,1523,TrailLite Daypack,General,Backup,Sale,2025-10-24 00:00:00,-2,218.73,-437.46,SO-92938,Customer Sale,288,286,warehouse1,Transaction processed for Backup location,system,2025-10-24 00:00:00
4753,2121,Bamboo Cutting Board Set,General,Main,Transfer,2025-04-07 00:00:00,-40,75.19,-3007.6,TRF-6288,Warehouse Transfer,117,77,warehouse2,Transaction processed for Main location,system,2025-04-07 00:00:00
4754,3011,Alpine Pro Racing Skis - 170cm,General,Main,Sale,2025-06-10 00:00:00,-9,221.46,-1993.14,SO-60386,Customer Sale,31,22,warehouse2,Transaction processed for Main location,system,2025-06-10 00:00:00
4755,1552,TrekMaster Camping Chair,General,Regional,Sale,2026-01-03 00:00:00,-20,246.74,-4934.8,SO-98158,Customer Sale,266,246,warehouse1,Transaction processed for Regional location,system,2026-01-03 00:00:00
4756,1562,PowerBurner Camping Stove,General,Backup,Receipt,2026-02-13 00:00:00,82,274.66,22522.28,PO-1186,Purchase Order Receipt,94,176,warehouse2,Transaction processed for Backup location,system,2026-02-13 00:00:00
4757,3062,Anti-Fog Ski Goggles,General,Main,Receipt,2025-08-21 00:00:00,78,124.79,9733.47,PO-4905,Purchase Order Receipt,78,156,warehouse1,Transaction processed for Main location,system,2025-08-21 00:00:00
4758,3062,Anti-Fog Ski Goggles,General,Backup,Sale,2025-09-12 00:00:00,-28,122.24,-3422.72,SO-26963,Customer Sale,85,57,system,Transaction processed for Backup location,system,2025-09-12 00:00:00
4759,1581,LED Headlamp - Rechargeable,General,Backup,Receipt,2025-10-06 00:00:00,120,212.43,25491.0,PO-8511,Purchase Order Receipt,95,215,system,Transaction processed for Backup location,system,2025-10-06 00:00:00
4760,1562,PowerBurner Camping Stove,General,Backup,Damage,2026-01-26 00:00:00,-3,283.09,-849.27,DMG-4760,Shipping Damage,86,83,warehouse2,Transaction processed for Backup location,system,2026-01-26 00:00:00
4761,1523,TrailLite Daypack,General,Backup,Sale,2025-09-17 00:00:00,-20,218.73,-4374.6,SO-86850,Customer Sale,274,254,warehouse1,Transaction processed for Backup location,system,2025-09-17 00:00:00
4762,1522,SummitClimber Backpack,General,Backup,Sale,2025-12-03 00:00:00,-5,65.87,-329.35,SO-50233,Customer Sale,206,201,system,Transaction processed for Backup location,system,2025-12-03 00:00:00
4763,1523,TrailLite Daypack,General,Backup,Receipt,2025-10-27 00:00:00,17,226.79,3855.43,PO-6238,Purchase Order Receipt,272,289,warehouse2,Transaction processed for Backup location,system,2025-10-27 00:00:00
4764,3061,Professional Ski Helmet,General,Main,Sale,2026-02-25 00:00:00,-12,222.2,-2666.4,SO-89121,Customer Sale,89,77,system,Transaction processed for Main location,system,2026-02-25 00:00:00
4765,1552,TrekMaster Camping Chair,General,Regional,Sale,2025-03-30 00:00:00,-35,246.74,-8635.9,SO-69523,Customer Sale,251,216,warehouse1,Transaction processed for Regional location,system,2025-03-30 00:00:00
4766,1543,TrekStar Hiking Sandals,General,Regional,Damage,2025-06-27 00:00:00,-2,43.94,-87.88,DMG-4766,Warehouse Damage,468,466,warehouse1,Transaction processed for Regional location,system,2025-06-27 00:00:00
4767,1512,SkyView 2-Person Tent,General,Backup,Receipt,2026-02-14 00:00:00,109,56.23,6128.93,PO-2937,Purchase Order Receipt,194,303,system,Transaction processed for Backup location,system,2026-02-14 00:00:00
4768,1533,RainGuard Hiking Jacket,General,Backup,Return,2026-01-18 00:00:00,1,19.66,19.66,RET-76879,Customer Return,251,252,warehouse1,Transaction processed for Backup location,system,2026-01-18 00:00:00
4769,1523,TrailLite Daypack,General,Backup,Sale,2026-01-15 00:00:00,-24,218.73,-5249.52,SO-55268,Customer Sale,301,277,warehouse2,Transaction processed for Backup location,system,2026-01-15 00:00:00
4770,1551,BaseCamp Folding Table,General,Main,Receipt,2025-02-15 00:00:00,56,101.3,5672.98,PO-2962,Purchase Order Receipt,315,371,warehouse1,Transaction processed for Main location,system,2025-02-15 00:00:00
4771,1563,CompactCook Camping Stove,General,Backup,Damage,2025-03-04 00:00:00,-7,78.89,-552.23,DMG-4771,Warehouse Damage,112,105,system,Transaction processed for Backup location,system,2025-03-04 00:00:00
4772,1553,Adventure Dining Table,General,Backup,Sale,2025-08-05 00:00:00,-21,257.03,-5397.63,SO-68956,Customer Sale,254,233,warehouse2,Transaction processed for Backup location,system,2025-08-05 00:00:00
4773,3032,Comfort Fit Recreational Boots,General,Main,Sale,2025-10-04 00:00:00,-44,227.33,-10002.52,SO-30342,Customer Sale,108,64,warehouse2,Transaction processed for Main location,system,2025-10-04 00:00:00
4774,1542,TrailWalker Hiking Shoes,General,Backup,Sale,2025-03-28 00:00:00,-26,231.16,-6010.16,SO-16963,Customer Sale,381,355,system,Transaction processed for Backup location,system,2025-03-28 00:00:00
4775,3012,Mountain Master All-Terrain Skis - 165cm,General,Main,Sale,2025-07-24 00:00:00,-50,165.61,-8280.5,SO-62313,Customer Sale,16,-34,warehouse1,Transaction processed for Main location,system,2025-07-24 00:00:00
4776,1521,Adventurer Pro Backpack,General,Main,Sale,2025-11-08 00:00:00,-33,265.0,-8745.0,SO-76978,Customer Sale,523,490,warehouse1,Transaction processed for Main location,system,2025-11-08 00:00:00
4777,3062,Anti-Fog Ski Goggles,General,Main,Return,2025-08-21 00:00:00,2,97.79,195.58,RET-38981,Customer Return,95,97,warehouse2,Transaction processed for Main location,system,2025-08-21 00:00:00
4778,2091,Spatula,General,Main,Transfer,2026-01-20 00:00:00,-13,245.38,-3189.94,TRF-3150,Warehouse Transfer,61,48,system,Transaction processed for Main location,system,2026-01-20 00:00:00
4779,3102,Winter Hiking Boots - Waterproof,General,Main,Sale,2025-10-17 00:00:00,-15,205.86,-3087.9,SO-33911,Customer Sale,63,48,system,Transaction processed for Main location,system,2025-10-17 00:00:00
4780,3053,Waterproof Ski Pants,General,Main,Sale,2025-02-25 00:00:00,-48,134.38,-6450.24,SO-87544,Customer Sale,114,66,system,Transaction processed for Main location,system,2025-02-25 00:00:00
4781,1571,CozyNights Sleeping Bag,General,Main,Sale,2025-09-22 00:00:00,-43,277.24,-11921.32,SO-68461,Customer Sale,367,324,warehouse2,Transaction processed for Main location,system,2025-09-22 00:00:00
4782,1563,CompactCook Camping Stove,General,Backup,Sale,2025-02-10 00:00:00,-41,78.89,-3234.49,SO-97933,Customer Sale,170,129,warehouse2,Transaction processed for Backup location,system,2025-02-10 00:00:00
4783,3061,Professional Ski Helmet,General,Main,Receipt,2025-03-23 00:00:00,29,230.8,6693.28,PO-2977,Purchase Order Receipt,78,107,warehouse2,Transaction processed for Main location,system,2025-03-23 00:00:00
4784,1522,SummitClimber Backpack,General,Backup,Damage,2025-05-18 00:00:00,-4,65.87,-263.48,DMG-4784,Warehouse Damage,194,190,system,Transaction processed for Backup location,system,2025-05-18 00:00:00
4785,3021,Nordic Classic XC Skis - 185cm,General,Main,Transfer,2025-09-05 00:00:00,-23,192.68,-4431.64,TRF-6130,Warehouse Transfer,46,23,system,Transaction processed for Main location,system,2025-09-05 00:00:00
4786,1561,EcoFire Camping Stove,General,Backup,Sale,2025-07-30 00:00:00,-8,163.13,-1305.04,SO-88666,Customer Sale,101,93,system,Transaction processed for Backup location,system,2025-07-30 00:00:00
4787,3012,Mountain Master All-Terrain Skis - 165cm,General,Backup,Sale,2025-12-14 00:00:00,-23,165.61,-3809.03,SO-19160,Customer Sale,44,21,warehouse2,Transaction processed for Backup location,system,2025-12-14 00:00:00
4788,3061,Professional Ski Helmet,General,Main,Receipt,2026-02-06 00:00:00,74,215.97,15981.87,PO-7324,Purchase Order Receipt,9,83,warehouse2,Transaction processed for Main location,system,2026-02-06 00:00:00
4789,2121,Bamboo Cutting Board Set,General,Main,Sale,2025-02-19 00:00:00,-22,75.19,-1654.18,SO-87182,Customer Sale,95,73,warehouse2,Transaction processed for Main location,system,2025-02-19 00:00:00
4790,2121,Bamboo Cutting Board Set,General,Main,Receipt,2025-11-13 00:00:00,43,77.45,3330.25,PO-8396,Purchase Order Receipt,53,96,warehouse1,Transaction processed for Main location,system,2025-11-13 00:00:00
4791,1533,RainGuard Hiking Jacket,General,Backup,Adjustment,2026-02-24 00:00:00,13,24.58,319.54,ADJ-4791,System Correction,271,284,warehouse1,Transaction processed for Backup location,system,2026-02-24 00:00:00
4792,3082,Edge Tuning Tool Set,General,Main,Sale,2026-02-03 00:00:00,-43,130.95,-5630.85,SO-83392,Customer Sale,133,90,system,Transaction processed for Main location,system,2026-02-03 00:00:00
4793,1553,Adventure Dining Table,General,Backup,Receipt,2025-01-27 00:00:00,18,247.37,4452.61,PO-1210,Purchase Order Receipt,147,165,warehouse1,Transaction processed for Backup location,system,2025-01-27 00:00:00
4794,2011,Coffee Maker,General,Main,Receipt,2025-03-01 00:00:00,39,208.67,8138.24,PO-7516,Purchase Order Receipt,1195,1234,system,Transaction processed for Main location,system,2025-03-01 00:00:00
4795,3032,Comfort Fit Recreational Boots,General,Main,Sale,2025-02-22 00:00:00,-49,227.33,-11139.17,SO-71755,Customer Sale,40,-9,warehouse2,Transaction processed for Main location,system,2025-02-22 00:00:00
4796,1541,TrekReady Hiking Boots,General,Backup,Damage,2025-02-04 00:00:00,-9,70.17,-631.53,DMG-4796,Warehouse Damage,128,119,system,Transaction processed for Backup location,system,2025-02-04 00:00:00
4797,2111,High-Speed Blender,General,Backup,Adjustment,2025-06-20 00:00:00,8,55.39,443.12,ADJ-4797,Physical Count,880,888,warehouse2,Transaction processed for Backup location,system,2025-06-20 00:00:00
4798,3053,Waterproof Ski Pants,General,Backup,Receipt,2026-02-20 00:00:00,29,131.02,3799.5,PO-2398,Purchase Order Receipt,3,32,warehouse2,Transaction processed for Backup location,system,2026-02-20 00:00:00
4799,1561,EcoFire Camping Stove,General,Backup,Sale,2026-02-17 00:00:00,-45,163.13,-7340.85,SO-45171,Customer Sale,55,10,warehouse2,Transaction processed for Backup location,system,2026-02-17 00:00:00
4800,3052,Thermal Base Layer Set - Women's,General,Main,Receipt,2025-12-16 00:00:00,98,140.79,13797.11,PO-8773,Purchase Order Receipt,2,100,system,Transaction processed for Main location,system,2025-12-16 00:00:00
4801,1551,BaseCamp Folding Table,General,Main,Sale,2025-07-11 00:00:00,-11,99.2,-1091.2,SO-59210,Customer Sale,287,276,system,Transaction processed for Main location,system,2025-07-11 00:00:00
4802,3081,All-Temp Ski Wax Kit,General,Main,Receipt,2025-05-26 00:00:00,132,56.87,7506.44,PO-6784,Purchase Order Receipt,96,228,system,Transaction processed for Main location,system,2025-05-26 00:00:00
4803,2041,Serving Platter,General,Main,Transfer,2025-08-05 00:00:00,-37,264.6,-9790.2,TRF-4189,Warehouse Transfer,2495,2458,warehouse2,Transaction processed for Main location,system,2025-08-05 00:00:00
4804,1563,CompactCook Camping Stove,General,Backup,Transfer,2026-02-14 00:00:00,-46,78.89,-3628.94,TRF-2739,Warehouse Transfer,205,159,warehouse2,Transaction processed for Backup location,system,2026-02-14 00:00:00
4805,1571,CozyNights Sleeping Bag,General,Main,Sale,2025-03-15 00:00:00,-29,277.24,-8039.96,SO-78237,Customer Sale,353,324,system,Transaction processed for Main location,system,2025-03-15 00:00:00
4806,1581,LED Headlamp - Rechargeable,General,Backup,Receipt,2026-02-22 00:00:00,120,211.96,25435.3,PO-9701,Purchase Order Receipt,71,191,warehouse2,Transaction processed for Backup location,system,2026-02-22 00:00:00
4807,2111,High-Speed Blender,General,Backup,Sale,2025-01-12 00:00:00,-26,55.39,-1440.14,SO-18815,Customer Sale,963,937,warehouse1,Transaction processed for Backup location,system,2025-01-12 00:00:00
4808,3052,Thermal Base Layer Set - Women's,General,Main,Receipt,2025-05-23 00:00:00,104,142.54,14824.68,PO-2079,Purchase Order Receipt,40,144,warehouse1,Transaction processed for Main location,system,2025-05-23 00:00:00
4809,2061,Mixing Bowl,General,Main,Transfer,2025-07-25 00:00:00,-18,166.19,-2991.42,TRF-2472,Warehouse Transfer,1616,1598,warehouse2,Transaction processed for Main location,system,2025-07-25 00:00:00
4810,2071,Baking Pan,General,Regional,Transfer,2025-03-31 00:00:00,-15,166.37,-2495.55,TRF-5433,Warehouse Transfer,579,564,warehouse2,Transaction processed for Regional location,system,2025-03-31 00:00:00
4811,1551,BaseCamp Folding Table,General,Main,Sale,2026-01-10 00:00:00,-34,99.2,-3372.8,SO-86948,Customer Sale,286,252,warehouse1,Transaction processed for Main location,system,2026-01-10 00:00:00
4812,3053,Waterproof Ski Pants,General,Main,Sale,2026-01-07 00:00:00,-7,134.38,-940.66,SO-30145,Customer Sale,0,-7,warehouse2,Transaction processed for Main location,system,2026-01-07 00:00:00
4813,2111,High-Speed Blender,General,Backup,Sale,2025-03-11 00:00:00,-8,55.39,-443.12,SO-55597,Customer Sale,1023,1015,warehouse2,Transaction processed for Backup location,system,2025-03-11 00:00:00
4814,1553,Adventure Dining Table,General,Backup,Sale,2025-09-23 00:00:00,-24,257.03,-6168.72,SO-52413,Customer Sale,266,242,system,Transaction processed for Backup location,system,2025-09-23 00:00:00
4815,3042,Aluminum All-Mountain Poles - 115cm,General,Backup,Adjustment,2025-11-14 00:00:00,-1,35.12,-35.12,ADJ-4815,System Correction,96,95,warehouse2,Transaction processed for Backup location,system,2025-11-14 00:00:00
4816,3012,Mountain Master All-Terrain Skis - 165cm,General,Main,Receipt,2025-05-01 00:00:00,77,160.99,12396.49,PO-1110,Purchase Order Receipt,20,97,warehouse1,Transaction processed for Main location,system,2025-05-01 00:00:00
4817,2022,Fork Set,General,Main,Damage,2026-01-21 00:00:00,-7,95.29,-667.03,DMG-4817,Quality Issue,1589,1582,system,Transaction processed for Main location,system,2026-01-21 00:00:00
4818,3051,Insulated Ski Jacket - Men's,General,Main,Sale,2025-04-13 00:00:00,-16,306.66,-4906.56,SO-12043,Customer Sale,123,107,system,Transaction processed for Main location,system,2025-04-13 00:00:00
4819,1553,Adventure Dining Table,General,Backup,Damage,2026-01-30 00:00:00,-9,257.03,-2313.27,DMG-4819,Quality Issue,183,174,system,Transaction processed for Backup location,system,2026-01-30 00:00:00
4820,3012,Mountain Master All-Terrain Skis - 165cm,General,Main,Sale,2025-11-08 00:00:00,-40,165.61,-6624.4,SO-52166,Customer Sale,16,-24,warehouse1,Transaction processed for Main location,system,2025-11-08 00:00:00
4821,3012,Mountain Master All-Terrain Skis - 165cm,General,Backup,Adjustment,2025-02-17 00:00:00,-11,165.61,-1821.71,ADJ-4821,System Correction,65,54,warehouse1,Transaction processed for Backup location,system,2025-02-17 00:00:00
4822,2101,Measuring Cup Set,General,Backup,Sale,2026-01-27 00:00:00,-35,35.74,-1250.9,SO-25917,Customer Sale,314,279,warehouse2,Transaction processed for Backup location,system,2026-01-27 00:00:00
4823,3082,Edge Tuning Tool Set,General,Main,Sale,2025-02-09 00:00:00,-21,130.95,-2749.95,SO-46423,Customer Sale,24,3,warehouse1,Transaction processed for Main location,system,2025-02-09 00:00:00
4824,3071,Ski Boot Bag - Premium,General,Backup,Sale,2025-09-11 00:00:00,-43,260.45,-11199.35,SO-68880,Customer Sale,102,59,warehouse2,Transaction processed for Backup location,system,2025-09-11 00:00:00
4825,3032,Comfort Fit Recreational Boots,General,Main,Sale,2025-11-14 00:00:00,-10,227.33,-2273.3,SO-63823,Customer Sale,132,122,system,Transaction processed for Main location,system,2025-11-14 00:00:00
4826,3102,Winter Hiking Boots - Waterproof,General,Main,Damage,2025-07-23 00:00:00,-5,205.86,-1029.3,DMG-4826,Shipping Damage,60,55,warehouse2,Transaction processed for Main location,system,2025-07-23 00:00:00
4827,3071,Ski Boot Bag - Premium,General,Backup,Return,2025-05-17 00:00:00,3,208.36,625.08,RET-36786,Customer Return,7,10,warehouse2,Transaction processed for Backup location,system,2025-05-17 00:00:00
4828,3091,Freestyle Snowboard - 155cm,General,Main,Adjustment,2025-03-20 00:00:00,18,49.71,894.78,ADJ-4828,Physical Count,95,113,warehouse1,Transaction processed for Main location,system,2025-03-20 00:00:00
4829,2071,Baking Pan,General,Regional,Sale,2025-09-23 00:00:00,-45,166.37,-7486.65,SO-61842,Customer Sale,498,453,warehouse1,Transaction processed for Regional location,system,2025-09-23 00:00:00
4830,2012,Espresso Machine,General,Backup,Sale,2025-02-13 00:00:00,-37,254.94,-9432.78,SO-81245,Customer Sale,410,373,system,Transaction processed for Backup location,system,2025-02-13 00:00:00
4831,1542,TrailWalker Hiking Shoes,General,Main,Sale,2025-07-06 00:00:00,-18,231.16,-4160.88,SO-92779,Customer Sale,1043,1025,warehouse1,Transaction processed for Main location,system,2025-07-06 00:00:00
4832,3103,Snowboard Bindings - Pro,General,Backup,Transfer,2025-02-03 00:00:00,-8,215.82,-1726.56,TRF-7792,Warehouse Transfer,60,52,system,Transaction processed for Backup location,system,2025-02-03 00:00:00
4833,2051,Ice Cream Bowl,General,Main,Sale,2025-11-25 00:00:00,-24,345.04,-8280.96,SO-87262,Customer Sale,20,-4,warehouse1,Transaction processed for Main location,system,2025-11-25 00:00:00
4834,3062,Anti-Fog Ski Goggles,General,Main,Sale,2025-10-13 00:00:00,-46,122.24,-5623.04,SO-88285,Customer Sale,69,23,warehouse1,Transaction processed for Main location,system,2025-10-13 00:00:00
4835,3104,Ski Tuning Bench - Portable,General,Main,Receipt,2025-12-15 00:00:00,48,262.41,12595.57,PO-3322,Purchase Order Receipt,104,152,warehouse2,Transaction processed for Main location,system,2025-12-15 00:00:00
4836,3011,Alpine Pro Racing Skis - 170cm,General,Main,Sale,2026-01-03 00:00:00,-22,221.46,-4872.12,SO-70878,Customer Sale,86,64,warehouse2,Transaction processed for Main location,system,2026-01-03 00:00:00
4837,2061,Mixing Bowl,General,Main,Sale,2025-08-18 00:00:00,-6,166.19,-997.14,SO-76596,Customer Sale,1634,1628,system,Transaction processed for Main location,system,2025-08-18 00:00:00
4838,3101,Winter Boots - Insulated,General,Backup,Receipt,2025-02-16 00:00:00,56,221.32,12394.04,PO-5980,Purchase Order Receipt,61,117,warehouse1,Transaction processed for Backup location,system,2025-02-16 00:00:00
4839,2011,Coffee Maker,General,Main,Receipt,2025-07-29 00:00:00,25,210.0,5249.96,PO-4957,Purchase Order Receipt,1101,1126,system,Transaction processed for Main location,system,2025-07-29 00:00:00
4840,2031,Coffee Mug,General,Main,Sale,2026-01-01 00:00:00,-24,162.08,-3889.92,SO-48040,Customer Sale,1355,1331,warehouse1,Transaction processed for Main location,system,2026-01-01 00:00:00
4841,2081,Food Storage Set,General,Main,Sale,2025-04-23 00:00:00,-48,105.95,-5085.6,SO-99100,Customer Sale,130,82,warehouse1,Transaction processed for Main location,system,2025-04-23 00:00:00
