TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
4564,2022,Fork Set,General,Main,Return,2025-03-30 00:00:00,3,65.94,197.83,RET-71663,Customer Return,386,389,system,Transaction processed for Main location,system,2025-03-30 00:00:00
4565,1541,TrekReady Hiking Boots,General,Main,Sale,2025-09-18 00:00:00,-47,162.88,-7655.36,SO-70589,Customer Sale,3,-44,warehouse1,Transaction processed for Main location,system,2025-09-18 00:00:00
4566,3032,Comfort Fit Recreational Boots,General,Main,Receipt,2026-01-07 00:00:00,72,47.8,3441.33,PO-2928,Purchase Order Receipt,121,193,warehouse2,Transaction processed for Main location,system,2026-01-07 00:00:00
4567,3032,Comfort Fit Recreational Boots,General,Main,Sale,2025-08-16 00:00:00,-50,46.69,-2334.5,SO-55421,Customer Sale,210,160,warehouse1,Transaction processed for Main location,system,2025-08-16 00:00:00
4568,3082,Edge Tuning Tool Set,General,Backup,Receipt,2025-09-27 00:00:00,56,355.75,19922.17,PO-6712,Purchase Order Receipt,67,123,warehouse1,Transaction processed for Backup location,system,2025-09-27 00:00:00
4569,1511,Alpine Explorer Tent,General,Main,Sale,2025-08-28 00:00:00,-8,244.29,-1954.32,SO-52123,Customer Sale,99,91,warehouse2,Transaction processed for Main location,system,2025-08-28 00:00:00
4570,3041,Carbon Fiber Racing Poles - 120cm,General,Main,Adjustment,2025-06-11 00:00:00,-16,301.27,-4820.32,ADJ-4570,System Correction,112,96,system,Transaction processed for Main location,system,2025-06-11 00:00:00
4571,3101,Winter Boots - Insulated,General,Main,Adjustment,2025-01-12 00:00:00,-16,331.78,-5308.48,ADJ-4571,System Correction,19,3,warehouse2,Transaction processed for Main location,system,2025-01-12 00:00:00
4572,3071,Ski Boot Bag - Premium,General,Main,Sale,2025-02-28 00:00:00,-37,196.86,-7283.82,SO-21531,Customer Sale,51,14,system,Transaction processed for Main location,system,2025-02-28 00:00:00
4573,1581,LED Headlamp - Rechargeable,General,Main,Adjustment,2025-07-18 00:00:00,15,282.5,4237.5,ADJ-4573,System Correction,6,21,warehouse2,Transaction processed for Main location,system,2025-07-18 00:00:00
4574,2051,Ice Cream Bowl,General,Backup,Receipt,2025-05-29 00:00:00,141,56.96,8031.93,PO-5536,Purchase Order Receipt,1383,1524,warehouse1,Transaction processed for Backup location,system,2025-05-29 00:00:00
4575,3053,Waterproof Ski Pants,General,Backup,Sale,2025-12-23 00:00:00,-48,29.05,-1394.4,SO-13902,Customer Sale,57,9,warehouse1,Transaction processed for Backup location,system,2025-12-23 00:00:00
4576,2061,Mixing Bowl,General,Main,Sale,2025-04-14 00:00:00,-2,129.96,-259.92,SO-44327,Customer Sale,1525,1523,system,Transaction processed for Main location,system,2025-04-14 00:00:00
4577,2021,Chef Knife,General,Main,Sale,2026-01-29 00:00:00,-41,192.05,-7874.05,SO-57266,Customer Sale,2203,2162,system,Transaction processed for Main location,system,2026-01-29 00:00:00
4578,3012,Mountain Master All-Terrain Skis - 165cm,General,Main,Adjustment,2025-09-21 00:00:00,20,118.18,2363.6,ADJ-4578,Physical Count,126,146,warehouse1,Transaction processed for Main location,system,2025-09-21 00:00:00
4579,1512,SkyView 2-Person Tent,General,Main,Receipt,2025-04-17 00:00:00,70,201.38,14096.9,PO-2067,Purchase Order Receipt,124,194,system,Transaction processed for Main location,system,2025-04-17 00:00:00
4580,1543,TrekStar Hiking Sandals,General,Backup,Sale,2025-06-13 00:00:00,-19,55.84,-1060.96,SO-46178,Customer Sale,75,56,system,Transaction processed for Backup location,system,2025-06-13 00:00:00
4581,3041,Carbon Fiber Racing Poles - 120cm,General,Main,Transfer,2025-09-22 00:00:00,-42,301.27,-12653.34,TRF-6323,Warehouse Transfer,51,9,warehouse2,Transaction processed for Main location,system,2025-09-22 00:00:00
4582,1552,TrekMaster Camping Chair,General,Main,Receipt,2025-11-13 00:00:00,118,104.18,12293.03,PO-2638,Purchase Order Receipt,100,218,system,Transaction processed for Main location,system,2025-11-13 00:00:00
4583,3062,Anti-Fog Ski Goggles,General,Backup,Receipt,2025-06-17 00:00:00,188,80.41,15117.56,PO-2419,Purchase Order Receipt,45,233,warehouse2,Transaction processed for Backup location,system,2025-06-17 00:00:00
4584,1542,TrailWalker Hiking Shoes,General,Main,Receipt,2025-04-23 00:00:00,135,139.46,18827.47,PO-2207,Purchase Order Receipt,64,199,warehouse1,Transaction processed for Main location,system,2025-04-23 00:00:00
4585,3092,All-Mountain Snowboard - 158cm,General,Main,Receipt,2025-02-11 00:00:00,29,171.93,4985.94,PO-8505,Purchase Order Receipt,91,120,warehouse1,Transaction processed for Main location,system,2025-02-11 00:00:00
4586,2111,High-Speed Blender,General,Main,Transfer,2025-07-29 00:00:00,-13,272.16,-3538.08,TRF-7742,Warehouse Transfer,1385,1372,warehouse1,Transaction processed for Main location,system,2025-07-29 00:00:00
4587,1532,TrailBlaze Hiking Pants,General,Main,Adjustment,2025-10-07 00:00:00,-10,111.03,-1110.3,ADJ-4587,Physical Count,79,69,warehouse2,Transaction processed for Main location,system,2025-10-07 00:00:00
4588,2071,Baking Pan,General,Main,Receipt,2025-12-21 00:00:00,68,148.12,10072.14,PO-9161,Purchase Order Receipt,1608,1676,system,Transaction processed for Main location,system,2025-12-21 00:00:00
4589,2041,Serving Platter,General,Backup,Sale,2025-11-22 00:00:00,-8,70.01,-560.08,SO-18284,Customer Sale,44,36,warehouse2,Transaction processed for Backup location,system,2025-11-22 00:00:00
4590,3071,Ski Boot Bag - Premium,General,Main,Sale,2025-01-13 00:00:00,-43,196.86,-8464.98,SO-60103,Customer Sale,15,-28,warehouse1,Transaction processed for Main location,system,2025-01-13 00:00:00
4591,1553,Adventure Dining Table,General,Main,Transfer,2025-04-16 00:00:00,-22,238.43,-5245.46,TRF-6258,Warehouse Transfer,23,1,system,Transaction processed for Main location,system,2025-04-16 00:00:00
4592,3082,Edge Tuning Tool Set,General,Backup,Sale,2025-12-20 00:00:00,-26,347.07,-9023.82,SO-24090,Customer Sale,34,8,warehouse2,Transaction processed for Backup location,system,2025-12-20 00:00:00
4593,3062,Anti-Fog Ski Goggles,General,Backup,Sale,2025-11-28 00:00:00,-27,82.02,-2214.54,SO-24164,Customer Sale,30,3,system,Transaction processed for Backup location,system,2025-11-28 00:00:00
4594,1511,Alpine Explorer Tent,General,Main,Adjustment,2025-01-12 00:00:00,-2,244.29,-488.58,ADJ-4594,System Correction,94,92,system,Transaction processed for Main location,system,2025-01-12 00:00:00
4595,2041,Serving Platter,General,Backup,Sale,2025-10-08 00:00:00,-34,70.01,-2380.34,SO-82020,Customer Sale,39,5,system,Transaction processed for Backup location,system,2025-10-08 00:00:00
4596,3081,All-Temp Ski Wax Kit,General,Backup,Receipt,2025-11-30 00:00:00,29,165.37,4795.61,PO-7005,Purchase Order Receipt,146,175,warehouse1,Transaction processed for Backup location,system,2025-11-30 00:00:00
4597,2081,Food Storage Set,General,Main,Adjustment,2025-12-06 00:00:00,19,214.68,4078.92,ADJ-4597,System Correction,316,335,system,Transaction processed for Main location,system,2025-12-06 00:00:00
4598,3013,Beginner's Choice Alpine Skis - 160cm,General,Backup,Damage,2025-06-28 00:00:00,-8,251.48,-2011.84,DMG-4598,Warehouse Damage,7,-1,warehouse2,Transaction processed for Backup location,system,2025-06-28 00:00:00
4599,3102,Winter Hiking Boots - Waterproof,General,Regional,Sale,2025-08-12 00:00:00,-49,260.4,-12759.6,SO-69336,Customer Sale,31,-18,warehouse1,Transaction processed for Regional location,system,2025-08-12 00:00:00
4600,1552,TrekMaster Camping Chair,General,Main,Receipt,2025-04-09 00:00:00,13,100.64,1308.32,PO-7644,Purchase Order Receipt,93,106,warehouse1,Transaction processed for Main location,system,2025-04-09 00:00:00
4601,3071,Ski Boot Bag - Premium,General,Main,Receipt,2026-01-19 00:00:00,188,204.11,38372.94,PO-2246,Purchase Order Receipt,85,273,warehouse1,Transaction processed for Main location,system,2026-01-19 00:00:00
4602,1562,PowerBurner Camping Stove,General,Backup,Receipt,2025-04-02 00:00:00,164,150.28,24646.6,PO-9366,Purchase Order Receipt,70,234,warehouse2,Transaction processed for Backup location,system,2025-04-02 00:00:00
4603,3032,Comfort Fit Recreational Boots,General,Main,Sale,2026-01-11 00:00:00,-13,46.69,-606.97,SO-14581,Customer Sale,92,79,system,Transaction processed for Main location,system,2026-01-11 00:00:00
4604,2051,Ice Cream Bowl,General,Backup,Receipt,2026-02-07 00:00:00,42,60.11,2524.57,PO-5198,Purchase Order Receipt,1278,1320,warehouse1,Transaction processed for Backup location,system,2026-02-07 00:00:00
4605,1541,TrekReady Hiking Boots,General,Main,Receipt,2025-10-29 00:00:00,114,165.02,18811.88,PO-1024,Purchase Order Receipt,73,187,warehouse1,Transaction processed for Main location,system,2025-10-29 00:00:00
4606,1512,SkyView 2-Person Tent,General,Backup,Sale,2025-12-14 00:00:00,-3,203.36,-610.08,SO-61645,Customer Sale,21,18,warehouse1,Transaction processed for Backup location,system,2025-12-14 00:00:00
4607,1511,Alpine Explorer Tent,General,Main,Sale,2025-04-18 00:00:00,-24,244.29,-5862.96,SO-95581,Customer Sale,77,53,warehouse1,Transaction processed for Main location,system,2025-04-18 00:00:00
4608,1522,SummitClimber Backpack,General,Backup,Sale,2025-02-03 00:00:00,-46,275.29,-12663.34,SO-66464,Customer Sale,79,33,warehouse1,Transaction processed for Backup location,system,2025-02-03 00:00:00
4609,1572,MountainDream Sleeping Bag,General,Regional,Transfer,2025-03-19 00:00:00,-26,335.53,-8723.78,TRF-8261,Warehouse Transfer,25,-1,warehouse1,Transaction processed for Regional location,system,2025-03-19 00:00:00
4610,2031,Coffee Mug,General,Main,Sale,2025-02-08 00:00:00,-15,80.8,-1212.0,SO-82644,Customer Sale,1602,1587,warehouse1,Transaction processed for Main location,system,2025-02-08 00:00:00
4611,3053,Waterproof Ski Pants,General,Backup,Receipt,2025-10-07 00:00:00,125,28.29,3535.95,PO-4424,Purchase Order Receipt,19,144,warehouse2,Transaction processed for Backup location,system,2025-10-07 00:00:00
4612,1571,CozyNights Sleeping Bag,General,Backup,Receipt,2025-02-20 00:00:00,156,181.75,28352.68,PO-3184,Purchase Order Receipt,40,196,warehouse2,Transaction processed for Backup location,system,2025-02-20 00:00:00
4613,1542,TrailWalker Hiking Shoes,General,Main,Sale,2025-07-30 00:00:00,-7,133.25,-932.75,SO-35149,Customer Sale,65,58,system,Transaction processed for Main location,system,2025-07-30 00:00:00
4614,1553,Adventure Dining Table,General,Main,Transfer,2026-01-06 00:00:00,-31,238.43,-7391.33,TRF-2079,Warehouse Transfer,24,-7,system,Transaction processed for Main location,system,2026-01-06 00:00:00
4615,1541,TrekReady Hiking Boots,General,Main,Transfer,2025-09-22 00:00:00,-27,162.88,-4397.76,TRF-5436,Warehouse Transfer,106,79,warehouse1,Transaction processed for Main location,system,2025-09-22 00:00:00
4616,2091,Spatula,General,Main,Sale,2025-06-30 00:00:00,-34,173.52,-5899.68,SO-94985,Customer Sale,844,810,system,Transaction processed for Main location,system,2025-06-30 00:00:00
4617,3033,Women's Performance Ski Boots,General,Backup,Sale,2025-06-02 00:00:00,-32,87.65,-2804.8,SO-14475,Customer Sale,26,-6,warehouse2,Transaction processed for Backup location,system,2025-06-02 00:00:00
4618,3011,Alpine Pro Racing Skis - 170cm,General,Main,Sale,2025-07-12 00:00:00,-42,156.39,-6568.38,SO-15484,Customer Sale,26,-16,system,Transaction processed for Main location,system,2025-07-12 00:00:00
4619,2012,Espresso Machine,General,Backup,Receipt,2026-01-01 00:00:00,132,257.35,33970.13,PO-2554,Purchase Order Receipt,4161,4293,warehouse2,Transaction processed for Backup location,system,2026-01-01 00:00:00
4620,1552,TrekMaster Camping Chair,General,Main,Damage,2025-08-29 00:00:00,-7,100.37,-702.59,DMG-4620,Quality Issue,99,92,warehouse2,Transaction processed for Main location,system,2025-08-29 00:00:00
4621,1542,TrailWalker Hiking Shoes,General,Main,Receipt,2025-08-31 00:00:00,111,137.78,15293.66,PO-9005,Purchase Order Receipt,71,182,warehouse1,Transaction processed for Main location,system,2025-08-31 00:00:00
4622,1533,RainGuard Hiking Jacket,General,Backup,Transfer,2025-02-22 00:00:00,-22,285.41,-6279.02,TRF-4638,Warehouse Transfer,66,44,system,Transaction processed for Backup location,system,2025-02-22 00:00:00
4623,3053,Waterproof Ski Pants,General,Backup,Receipt,2025-11-19 00:00:00,197,28.82,5677.98,PO-6427,Purchase Order Receipt,94,291,system,Transaction processed for Backup location,system,2025-11-19 00:00:00
4624,1563,CompactCook Camping Stove,General,Backup,Adjustment,2026-01-17 00:00:00,14,298.36,4177.04,ADJ-4624,System Correction,4,18,warehouse1,Transaction processed for Backup location,system,2026-01-17 00:00:00
4625,1512,SkyView 2-Person Tent,General,Main,Sale,2025-11-20 00:00:00,-46,203.36,-9354.56,SO-98726,Customer Sale,12,-34,warehouse1,Transaction processed for Main location,system,2025-11-20 00:00:00
4626,1512,SkyView 2-Person Tent,General,Main,Sale,2025-12-30 00:00:00,-39,203.36,-7931.04,SO-90718,Customer Sale,8,-31,system,Transaction processed for Main location,system,2025-12-30 00:00:00
4627,3082,Edge Tuning Tool Set,General,Backup,Sale,2026-01-28 00:00:00,-20,347.07,-6941.4,SO-37419,Customer Sale,2,-18,warehouse2,Transaction processed for Backup location,system,2026-01-28 00:00:00
4628,3052,Thermal Base Layer Set - Women's,General,Main,Receipt,2025-08-10 00:00:00,56,47.49,2659.42,PO-3132,Purchase Order Receipt,25,81,system,Transaction processed for Main location,system,2025-08-10 00:00:00
4629,1511,Alpine Explorer Tent,General,Main,Sale,2025-07-22 00:00:00,-2,244.29,-488.58,SO-50601,Customer Sale,25,23,system,Transaction processed for Main location,system,2025-07-22 00:00:00
4630,3042,Aluminum All-Mountain Poles - 115cm,General,Main,Sale,2025-02-20 00:00:00,-22,61.72,-1357.84,SO-37411,Customer Sale,44,22,system,Transaction processed for Main location,system,2025-02-20 00:00:00
4631,3031,Pro Flex Racing Ski Boots,General,Backup,Sale,2025-01-08 00:00:00,-1,295.37,-295.37,SO-74606,Customer Sale,90,89,system,Transaction processed for Backup location,system,2025-01-08 00:00:00
4632,2111,High-Speed Blender,General,Backup,Damage,2026-02-25 00:00:00,-5,272.16,-1360.8,DMG-4632,Quality Issue,225,220,warehouse2,Transaction processed for Backup location,system,2026-02-25 00:00:00
4633,1552,TrekMaster Camping Chair,General,Main,Transfer,2025-02-19 00:00:00,-30,100.37,-3011.1,TRF-5245,Warehouse Transfer,86,56,warehouse2,Transaction processed for Main location,system,2025-02-19 00:00:00
4634,2111,High-Speed Blender,General,Main,Transfer,2025-03-11 00:00:00,-36,272.16,-9797.76,TRF-2667,Warehouse Transfer,1266,1230,system,Transaction processed for Main location,system,2025-03-11 00:00:00
4635,2071,Baking Pan,General,Main,Sale,2025-12-05 00:00:00,-3,147.18,-441.54,SO-56012,Customer Sale,1607,1604,system,Transaction processed for Main location,system,2025-12-05 00:00:00
4636,3031,Pro Flex Racing Ski Boots,General,Regional,Receipt,2025-04-17 00:00:00,44,295.01,12980.5,PO-7481,Purchase Order Receipt,25,69,system,Transaction processed for Regional location,system,2025-04-17 00:00:00
4637,2031,Coffee Mug,General,Backup,Sale,2025-12-10 00:00:00,-27,80.8,-2181.6,SO-12107,Customer Sale,473,446,warehouse1,Transaction processed for Backup location,system,2025-12-10 00:00:00
4638,3013,Beginner's Choice Alpine Skis - 160cm,General,Main,Adjustment,2025-02-16 00:00:00,-13,251.48,-3269.24,ADJ-4638,System Correction,143,130,system,Transaction processed for Main location,system,2025-02-16 00:00:00
4639,1522,SummitClimber Backpack,General,Backup,Adjustment,2025-03-13 00:00:00,10,275.29,2752.9,ADJ-4639,System Correction,70,80,warehouse1,Transaction processed for Backup location,system,2025-03-13 00:00:00
4640,2112,4-Slice Toaster,General,Main,Receipt,2025-07-16 00:00:00,166,123.69,20532.24,PO-8392,Purchase Order Receipt,179,345,system,Transaction processed for Main location,system,2025-07-16 00:00:00
4641,1512,SkyView 2-Person Tent,General,Main,Damage,2025-04-09 00:00:00,-4,203.36,-813.44,DMG-4641,Quality Issue,69,65,warehouse1,Transaction processed for Main location,system,2025-04-09 00:00:00
4642,3053,Waterproof Ski Pants,General,Backup,Return,2025-06-02 00:00:00,3,23.24,69.72,RET-24685,Customer Return,76,79,system,Transaction processed for Backup location,system,2025-06-02 00:00:00
4643,2041,Serving Platter,General,Main,Receipt,2026-02-23 00:00:00,183,68.36,12509.52,PO-4156,Purchase Order Receipt,102,285,system,Transaction processed for Main location,system,2026-02-23 00:00:00
4644,1531,Summit Breeze Jacket,General,Backup,Sale,2025-12-09 00:00:00,-26,252.22,-6557.72,SO-45710,Customer Sale,18,-8,system,Transaction processed for Backup location,system,2025-12-09 00:00:00
4645,3031,Pro Flex Racing Ski Boots,General,Backup,Sale,2026-01-01 00:00:00,-21,295.37,-6202.77,SO-14208,Customer Sale,103,82,warehouse1,Transaction processed for Backup location,system,2026-01-01 00:00:00
4646,1532,TrailBlaze Hiking Pants,General,Main,Receipt,2025-02-14 00:00:00,136,116.52,15846.69,PO-1199,Purchase Order Receipt,73,209,system,Transaction processed for Main location,system,2025-02-14 00:00:00
4647,3032,Comfort Fit Recreational Boots,General,Backup,Sale,2025-10-08 00:00:00,-9,46.69,-420.21,SO-27836,Customer Sale,64,55,system,Transaction processed for Backup location,system,2025-10-08 00:00:00
4648,3033,Women's Performance Ski Boots,General,Backup,Receipt,2025-01-29 00:00:00,116,90.04,10444.94,PO-1313,Purchase Order Receipt,89,205,warehouse2,Transaction processed for Backup location,system,2025-01-29 00:00:00
4649,3033,Women's Performance Ski Boots,General,Backup,Adjustment,2025-11-07 00:00:00,-16,87.65,-1402.4,ADJ-4649,Physical Count,148,132,system,Transaction processed for Backup location,system,2025-11-07 00:00:00
4650,3021,Nordic Classic XC Skis - 185cm,General,Main,Damage,2025-06-29 00:00:00,-6,304.47,-1826.82,DMG-4650,Quality Issue,22,16,warehouse1,Transaction processed for Main location,system,2025-06-29 00:00:00
4651,1512,SkyView 2-Person Tent,General,Main,Receipt,2025-04-17 00:00:00,131,206.44,27043.65,PO-3424,Purchase Order Receipt,60,191,warehouse2,Transaction processed for Main location,system,2025-04-17 00:00:00
4652,3052,Thermal Base Layer Set - Women's,General,Main,Sale,2025-10-13 00:00:00,-15,46.87,-703.05,SO-22114,Customer Sale,70,55,system,Transaction processed for Main location,system,2025-10-13 00:00:00
4653,2121,Bamboo Cutting Board Set,General,Main,Sale,2025-04-03 00:00:00,-35,325.61,-11396.35,SO-85614,Customer Sale,715,680,warehouse1,Transaction processed for Main location,system,2025-04-03 00:00:00
4654,1523,TrailLite Daypack,General,Backup,Sale,2025-11-18 00:00:00,-5,104.41,-522.05,SO-99117,Customer Sale,94,89,warehouse2,Transaction processed for Backup location,system,2025-11-18 00:00:00
4655,3092,All-Mountain Snowboard - 158cm,General,Main,Adjustment,2025-08-17 00:00:00,-13,179.94,-2339.22,ADJ-4655,Cycle Count,54,41,warehouse1,Transaction processed for Main location,system,2025-08-17 00:00:00
4656,3061,Professional Ski Helmet,General,Main,Transfer,2025-06-23 00:00:00,-32,27.9,-892.8,TRF-7613,Warehouse Transfer,112,80,warehouse2,Transaction processed for Main location,system,2025-06-23 00:00:00
4657,3031,Pro Flex Racing Ski Boots,General,Regional,Adjustment,2025-11-17 00:00:00,2,295.37,590.74,ADJ-4657,System Correction,20,22,warehouse2,Transaction processed for Regional location,system,2025-11-17 00:00:00
4658,1522,SummitClimber Backpack,General,Main,Receipt,2026-01-05 00:00:00,43,268.9,11562.63,PO-4346,Purchase Order Receipt,43,86,system,Transaction processed for Main location,system,2026-01-05 00:00:00
4659,3091,Freestyle Snowboard - 155cm,General,Main,Sale,2026-02-20 00:00:00,-20,318.81,-6376.2,SO-72564,Customer Sale,39,19,system,Transaction processed for Main location,system,2026-02-20 00:00:00
4660,1532,TrailBlaze Hiking Pants,General,Main,Receipt,2025-12-03 00:00:00,175,112.63,19709.46,PO-1173,Purchase Order Receipt,10,185,warehouse1,Transaction processed for Main location,system,2025-12-03 00:00:00
4661,3092,All-Mountain Snowboard - 158cm,General,Main,Sale,2025-10-03 00:00:00,-36,179.94,-6477.84,SO-76924,Customer Sale,34,-2,warehouse1,Transaction processed for Main location,system,2025-10-03 00:00:00
4662,1512,SkyView 2-Person Tent,General,Main,Receipt,2025-11-02 00:00:00,149,212.84,31712.74,PO-4668,Purchase Order Receipt,86,235,warehouse1,Transaction processed for Main location,system,2025-11-02 00:00:00
4663,2081,Food Storage Set,General,Main,Sale,2025-08-28 00:00:00,-43,214.68,-9231.24,SO-20836,Customer Sale,355,312,system,Transaction processed for Main location,system,2025-08-28 00:00:00
4664,3012,Mountain Master All-Terrain Skis - 165cm,General,Main,Sale,2026-01-09 00:00:00,-15,118.18,-1772.7,SO-40362,Customer Sale,116,101,warehouse1,Transaction processed for Main location,system,2026-01-09 00:00:00
4665,1522,SummitClimber Backpack,General,Backup,Receipt,2025-01-29 00:00:00,104,287.14,29862.74,PO-7096,Purchase Order Receipt,65,169,warehouse2,Transaction processed for Backup location,system,2025-01-29 00:00:00
4666,1512,SkyView 2-Person Tent,General,Backup,Adjustment,2025-08-08 00:00:00,-10,203.36,-2033.6,ADJ-4666,Cycle Count,16,6,warehouse2,Transaction processed for Backup location,system,2025-08-08 00:00:00
4667,2011,Coffee Maker,General,Backup,Adjustment,2025-10-18 00:00:00,-10,75.16,-751.6,ADJ-4667,Physical Count,1330,1320,warehouse2,Transaction processed for Backup location,system,2025-10-18 00:00:00
4668,1542,TrailWalker Hiking Shoes,General,Main,Return,2025-08-09 00:00:00,5,106.6,533.0,RET-63532,Customer Return,64,69,system,Transaction processed for Main location,system,2025-08-09 00:00:00
4669,2111,High-Speed Blender,General,Backup,Return,2025-08-13 00:00:00,3,217.73,653.18,RET-91241,Customer Return,258,261,system,Transaction processed for Backup location,system,2025-08-13 00:00:00
4670,3052,Thermal Base Layer Set - Women's,General,Main,Receipt,2025-08-29 00:00:00,117,45.59,5334.58,PO-4149,Purchase Order Receipt,26,143,system,Transaction processed for Main location,system,2025-08-29 00:00:00
4671,1542,TrailWalker Hiking Shoes,General,Main,Sale,2025-04-20 00:00:00,-50,133.25,-6662.5,SO-44068,Customer Sale,90,40,warehouse1,Transaction processed for Main location,system,2025-04-20 00:00:00
4672,1523,TrailLite Daypack,General,Backup,Receipt,2025-02-22 00:00:00,110,103.94,11433.01,PO-9174,Purchase Order Receipt,87,197,warehouse1,Transaction processed for Backup location,system,2025-02-22 00:00:00
4673,1533,RainGuard Hiking Jacket,General,Backup,Transfer,2025-07-25 00:00:00,-13,285.41,-3710.33,TRF-9410,Warehouse Transfer,86,73,warehouse2,Transaction processed for Backup location,system,2025-07-25 00:00:00
4674,3062,Anti-Fog Ski Goggles,General,Backup,Adjustment,2025-06-16 00:00:00,11,82.02,902.22,ADJ-4674,Cycle Count,115,126,warehouse2,Transaction processed for Backup location,system,2025-06-16 00:00:00
4675,1523,TrailLite Daypack,General,Backup,Sale,2026-02-11 00:00:00,-17,104.41,-1774.97,SO-81754,Customer Sale,2,-15,warehouse1,Transaction processed for Backup location,system,2026-02-11 00:00:00
4676,3041,Carbon Fiber Racing Poles - 120cm,General,Main,Adjustment,2026-02-09 00:00:00,11,301.27,3313.97,ADJ-4676,Physical Count,121,132,warehouse2,Transaction processed for Main location,system,2026-02-09 00:00:00
4677,3033,Women's Performance Ski Boots,General,Backup,Sale,2025-07-01 00:00:00,-25,87.65,-2191.25,SO-35670,Customer Sale,157,132,warehouse2,Transaction processed for Backup location,system,2025-07-01 00:00:00
4678,3053,Waterproof Ski Pants,General,Regional,Receipt,2025-11-17 00:00:00,23,28.11,646.6,PO-9269,Purchase Order Receipt,53,76,system,Transaction processed for Regional location,system,2025-11-17 00:00:00
4679,3033,Women's Performance Ski Boots,General,Backup,Sale,2025-07-21 00:00:00,-19,87.65,-1665.35,SO-76275,Customer Sale,74,55,system,Transaction processed for Backup location,system,2025-07-21 00:00:00
4680,3033,Women's Performance Ski Boots,General,Backup,Sale,2025-07-14 00:00:00,-10,87.65,-876.5,SO-67617,Customer Sale,87,77,warehouse2,Transaction processed for Backup location,system,2025-07-14 00:00:00
4681,1522,SummitClimber Backpack,General,Backup,Sale,2025-09-03 00:00:00,-41,275.29,-11286.89,SO-19756,Customer Sale,32,-9,system,Transaction processed for Backup location,system,2025-09-03 00:00:00
4682,3082,Edge Tuning Tool Set,General,Backup,Receipt,2025-12-21 00:00:00,115,358.23,41196.12,PO-9608,Purchase Order Receipt,53,168,system,Transaction processed for Backup location,system,2025-12-21 00:00:00
4683,3081,All-Temp Ski Wax Kit,General,Backup,Sale,2025-09-10 00:00:00,-16,170.03,-2720.48,SO-31147,Customer Sale,51,35,warehouse1,Transaction processed for Backup location,system,2025-09-10 00:00:00
4684,2091,Spatula,General,Main,Damage,2025-11-03 00:00:00,-1,173.52,-173.52,DMG-4684,Quality Issue,762,761,warehouse1,Transaction processed for Main location,system,2025-11-03 00:00:00
4685,3071,Ski Boot Bag - Premium,General,Main,Sale,2026-01-22 00:00:00,-45,196.86,-8858.7,SO-82333,Customer Sale,101,56,system,Transaction processed for Main location,system,2026-01-22 00:00:00
4686,2041,Serving Platter,General,Backup,Adjustment,2025-07-23 00:00:00,4,70.01,280.04,ADJ-4686,Physical Count,43,47,system,Transaction processed for Backup location,system,2025-07-23 00:00:00
4687,3081,All-Temp Ski Wax Kit,General,Backup,Receipt,2025-08-08 00:00:00,166,172.82,28687.55,PO-7318,Purchase Order Receipt,134,300,system,Transaction processed for Backup location,system,2025-08-08 00:00:00
4688,1553,Adventure Dining Table,General,Main,Sale,2025-12-08 00:00:00,-5,238.43,-1192.15,SO-62982,Customer Sale,0,-5,warehouse1,Transaction processed for Main location,system,2025-12-08 00:00:00
4689,3053,Waterproof Ski Pants,General,Regional,Receipt,2025-12-25 00:00:00,165,28.47,4697.83,PO-1849,Purchase Order Receipt,22,187,system,Transaction processed for Regional location,system,2025-12-25 00:00:00
4690,3101,Winter Boots - Insulated,General,Main,Transfer,2025-01-21 00:00:00,-12,331.78,-3981.36,TRF-9931,Warehouse Transfer,70,58,system,Transaction processed for Main location,system,2025-01-21 00:00:00
4691,2031,Coffee Mug,General,Backup,Return,2026-02-20 00:00:00,2,64.64,129.28,RET-15659,Customer Return,452,454,warehouse1,Transaction processed for Backup location,system,2026-02-20 00:00:00
4692,2051,Ice Cream Bowl,General,Backup,Receipt,2025-06-01 00:00:00,89,57.78,5142.09,PO-2999,Purchase Order Receipt,1380,1469,warehouse1,Transaction processed for Backup location,system,2025-06-01 00:00:00
4693,1562,PowerBurner Camping Stove,General,Backup,Return,2025-03-05 00:00:00,2,126.33,252.66,RET-44620,Customer Return,90,92,warehouse1,Transaction processed for Backup location,system,2025-03-05 00:00:00
4694,3071,Ski Boot Bag - Premium,General,Main,Receipt,2025-01-20 00:00:00,163,192.57,31388.71,PO-9567,Purchase Order Receipt,63,226,system,Transaction processed for Main location,system,2025-01-20 00:00:00
4695,1562,PowerBurner Camping Stove,General,Backup,Return,2026-02-26 00:00:00,4,126.33,505.31,RET-38772,Customer Return,10,14,warehouse1,Transaction processed for Backup location,system,2026-02-26 00:00:00
4696,3041,Carbon Fiber Racing Poles - 120cm,General,Main,Sale,2025-11-10 00:00:00,-43,301.27,-12954.61,SO-91918,Customer Sale,95,52,warehouse2,Transaction processed for Main location,system,2025-11-10 00:00:00
